"0","write.csv(a)
"
"1",""""",""V1"",""V2"",""V3"",""V4"",""V5"",""V6"",""V7"",""V8"",""V9"",""V10"",""V11"",""V12"",""V13"",""V14"",""V15"",""V16"",""V17"",""V18"",""V19"",""V20""
"
"1","""1"","
"1","0.382815656252205"
"1",","
"1","0.900019478984177"
"1",","
"1","0.25661999755539"
"1",","
"1","0.865775437792763"
"1",","
"1","0.194021289236844"
"1",","
"1","0.382815656252205"
"1",","
"1","0.900019478984177"
"1",","
"1","0.25661999755539"
"1",","
"1","0.865775437792763"
"1",","
"1","0.194021289236844"
"1",","
"1","0.382815656252205"
"1",","
"1","0.900019478984177"
"1",","
"1","0.25661999755539"
"1",","
"1","0.865775437792763"
"1",","
"1","0.194021289236844"
"1",","
"1","0.382815656252205"
"1",","
"1","0.9000195"
"1",","
"1","0.25662"
"1",","
"1","0.8657754"
"1",","
"1","0.1940213"
"1","
"
"1","""2"","
"1","0.6943846"
"1",","
"1","0.4543108"
"1",","
"1","0.1385299"
"1",","
"1","0.3837065"
"1",","
"1","0.4398514"
"1",","
"1","0.6943846"
"1",","
"1","0.4543108"
"1",","
"1","0.1385299"
"1",","
"1","0.3837065"
"1",","
"1","0.4398514"
"1",","
"1","0.6943846"
"1",","
"1","0.4543108"
"1",","
"1","0.1385299"
"1",","
"1","0.3837065"
"1",","
"1","0.4398514"
"1",","
"1","0.6943846"
"1",","
"1","0.4543108"
"1",","
"1","0.1385299"
"1",","
"1","0.3837065"
"1",","
"1","0.4398514"
"1","
"
"1","""3"","
"1","0.1327249"
"1",","
"1","0.2006472"
"1",","
"1","0.5171192"
"1",","
"1","0.7597105"
"1",","
"1","0.547203"
"1",","
"1","0.1327249"
"1",","
"1","0.2006472"
"1",","
"1","0.5171192"
"1",","
"1","0.7597105"
"1",","
"1","0.547203"
"1",","
"1","0.1327249"
"1",","
"1","0.2006472"
"1",","
"1","0.5171192"
"1",","
"1","0.7597105"
"1",","
"1","0.547203"
"1",","
"1","0.1327249"
"1",","
"1","0.2006472"
"1",","
"1","0.5171192"
"1",","
"1","0.7597105"
"1",","
"1","0.547203"
"1","
"
"1","""4"","
"1","0.4889841"
"1",","
"1","0.6292716"
"1",","
"1","0.01065499"
"1",","
"1","0.4234922"
"1",","
"1","0.6059173"
"1",","
"1","0.4889841"
"1",","
"1","0.6292716"
"1",","
"1","0.01065499"
"1",","
"1","0.4234922"
"1",","
"1","0.6059173"
"1",","
"1","0.4889841"
"1",","
"1","0.6292716"
"1",","
"1","0.01065499"
"1",","
"1","0.4234922"
"1",","
"1","0.6059173"
"1",","
"1","0.4889841"
"1",","
"1","0.6292716"
"1",","
"1","0.01065499"
"1",","
"1","0.4234922"
"1",","
"1","0.6059173"
"1","
"
"1","""5"","
"1","0.003348037"
"1",","
"1","0.06745969"
"1",","
"1","0.4635711"
"1",","
"1","0.413521"
"1",","
"1","0.6561798"
"1",","
"1","0.003348037"
"1",","
"1","0.06745969"
"1",","
"1","0.4635711"
"1",","
"1","0.413521"
"1",","
"1","0.6561798"
"1",","
"1","0.003348037"
"1",","
"1","0.06745969"
"1",","
"1","0.4635711"
"1",","
"1","0.413521"
"1",","
"1","0.6561798"
"1",","
"1","0.003348037"
"1",","
"1","0.06745969"
"1",","
"1","0.4635711"
"1",","
"1","0.413521"
"1",","
"1","0.6561798"
"1","
"
"1","""6"","
"1","0.07193121"
"1",","
"1","0.4789477"
"1",","
"1","0.4848405"
"1",","
"1","0.6133782"
"1",","
"1","0.1146972"
"1",","
"1","0.07193121"
"1",","
"1","0.4789477"
"1",","
"1","0.4848405"
"1",","
"1","0.6133782"
"1",","
"1","0.1146972"
"1",","
"1","0.07193121"
"1",","
"1","0.4789477"
"1",","
"1","0.4848405"
"1",","
"1","0.6133782"
"1",","
"1","0.1146972"
"1",","
"1","0.07193121"
"1",","
"1","0.4789477"
"1",","
"1","0.4848405"
"1",","
"1","0.6133782"
"1",","
"1","0.1146972"
"1","
"
"1","""7"","
"1","0.1288586"
"1",","
"1","0.1443305"
"1",","
"1","0.3218619"
"1",","
"1","0.3223629"
"1",","
"1","0.5115648"
"1",","
"1","0.1288586"
"1",","
"1","0.1443305"
"1",","
"1","0.3218619"
"1",","
"1","0.3223629"
"1",","
"1","0.5115648"
"1",","
"1","0.1288586"
"1",","
"1","0.1443305"
"1",","
"1","0.3218619"
"1",","
"1","0.3223629"
"1",","
"1","0.5115648"
"1",","
"1","0.1288586"
"1",","
"1","0.1443305"
"1",","
"1","0.3218619"
"1",","
"1","0.3223629"
"1",","
"1","0.5115648"
"1","
"
"1","""8"","
"1","0.8831831"
"1",","
"1","0.9007474"
"1",","
"1","0.727611"
"1",","
"1","0.2226136"
"1",","
"1","0.7263499"
"1",","
"1","0.8831831"
"1",","
"1","0.9007474"
"1",","
"1","0.727611"
"1",","
"1","0.2226136"
"1",","
"1","0.7263499"
"1",","
"1","0.8831831"
"1",","
"1","0.9007474"
"1",","
"1","0.727611"
"1",","
"1","0.2226136"
"1",","
"1","0.7263499"
"1",","
"1","0.8831831"
"1",","
"1","0.9007474"
"1",","
"1","0.727611"
"1",","
"1","0.2226136"
"1",","
"1","0.7263499"
"1","
"
"1","""9"","
"1","0.4951078"
"1",","
"1","0.2142614"
"1",","
"1","0.04889568"
"1",","
"1","0.132175"
"1",","
"1","0.6303516"
"1",","
"1","0.4951078"
"1",","
"1","0.2142614"
"1",","
"1","0.04889568"
"1",","
"1","0.132175"
"1",","
"1","0.6303516"
"1",","
"1","0.4951078"
"1",","
"1","0.2142614"
"1",","
"1","0.04889568"
"1",","
"1","0.132175"
"1",","
"1","0.6303516"
"1",","
"1","0.4951078"
"1",","
"1","0.2142614"
"1",","
"1","0.04889568"
"1",","
"1","0.132175"
"1",","
"1","0.6303516"
"1","
"
"1","""10"","
"1","0.8473798"
"1",","
"1","0.3218482"
"1",","
"1","0.6618978"
"1",","
"1","0.159416"
"1",","
"1","0.1214133"
"1",","
"1","0.8473798"
"1",","
"1","0.3218482"
"1",","
"1","0.6618978"
"1",","
"1","0.159416"
"1",","
"1","0.1214133"
"1",","
"1","0.8473798"
"1",","
"1","0.3218482"
"1",","
"1","0.6618978"
"1",","
"1","0.159416"
"1",","
"1","0.1214133"
"1",","
"1","0.8473798"
"1",","
"1","0.3218482"
"1",","
"1","0.6618978"
"1",","
"1","0.159416"
"1",","
"1","0.1214133"
"1","
"
"1","""11"","
"1","0.323991"
"1",","
"1","0.5944443"
"1",","
"1","0.975607"
"1",","
"1","0.2097309"
"1",","
"1","0.6746396"
"1",","
"1","0.323991"
"1",","
"1","0.5944443"
"1",","
"1","0.975607"
"1",","
"1","0.2097309"
"1",","
"1","0.6746396"
"1",","
"1","0.323991"
"1",","
"1","0.5944443"
"1",","
"1","0.975607"
"1",","
"1","0.2097309"
"1",","
"1","0.6746396"
"1",","
"1","0.323991"
"1",","
"1","0.5944443"
"1",","
"1","0.975607"
"1",","
"1","0.2097309"
"1",","
"1","0.6746396"
"1","
"
"1","""12"","
"1","0.7580525"
"1",","
"1","0.9973771"
"1",","
"1","0.2084286"
"1",","
"1","0.9676939"
"1",","
"1","0.5846369"
"1",","
"1","0.7580525"
"1",","
"1","0.9973771"
"1",","
"1","0.2084286"
"1",","
"1","0.9676939"
"1",","
"1","0.5846369"
"1",","
"1","0.7580525"
"1",","
"1","0.9973771"
"1",","
"1","0.2084286"
"1",","
"1","0.9676939"
"1",","
"1","0.5846369"
"1",","
"1","0.7580525"
"1",","
"1","0.9973771"
"1",","
"1","0.2084286"
"1",","
"1","0.9676939"
"1",","
"1","0.5846369"
"1","
"
"1","""13"","
"1","0.4691432"
"1",","
"1","0.1435871"
"1",","
"1","0.1118737"
"1",","
"1","0.7749556"
"1",","
"1","0.4016123"
"1",","
"1","0.4691432"
"1",","
"1","0.1435871"
"1",","
"1","0.1118737"
"1",","
"1","0.7749556"
"1",","
"1","0.4016123"
"1",","
"1","0.4691432"
"1",","
"1","0.1435871"
"1",","
"1","0.1118737"
"1",","
"1","0.7749556"
"1",","
"1","0.4016123"
"1",","
"1","0.4691432"
"1",","
"1","0.1435871"
"1",","
"1","0.1118737"
"1",","
"1","0.7749556"
"1",","
"1","0.4016123"
"1","
"
"1","""14"","
"1","0.306721"
"1",","
"1","0.7581436"
"1",","
"1","0.1630772"
"1",","
"1","0.6220362"
"1",","
"1","0.2847329"
"1",","
"1","0.306721"
"1",","
"1","0.7581436"
"1",","
"1","0.1630772"
"1",","
"1","0.6220362"
"1",","
"1","0.2847329"
"1",","
"1","0.306721"
"1",","
"1","0.7581436"
"1",","
"1","0.1630772"
"1",","
"1","0.6220362"
"1",","
"1","0.2847329"
"1",","
"1","0.306721"
"1",","
"1","0.7581436"
"1",","
"1","0.1630772"
"1",","
"1","0.6220362"
"1",","
"1","0.2847329"
"1","
"
"1","""15"","
"1","0.08140405"
"1",","
"1","0.1406806"
"1",","
"1","0.8804288"
"1",","
"1","0.2086241"
"1",","
"1","0.03797209"
"1",","
"1","0.08140405"
"1",","
"1","0.1406806"
"1",","
"1","0.8804288"
"1",","
"1","0.2086241"
"1",","
"1","0.03797209"
"1",","
"1","0.08140405"
"1",","
"1","0.1406806"
"1",","
"1","0.8804288"
"1",","
"1","0.2086241"
"1",","
"1","0.03797209"
"1",","
"1","0.08140405"
"1",","
"1","0.1406806"
"1",","
"1","0.8804288"
"1",","
"1","0.2086241"
"1",","
"1","0.03797209"
"1","
"
"1","""16"","
"1","0.2376818"
"1",","
"1","0.5429983"
"1",","
"1","0.08275619"
"1",","
"1","0.1291381"
"1",","
"1","0.1158726"
"1",","
"1","0.2376818"
"1",","
"1","0.5429983"
"1",","
"1","0.08275619"
"1",","
"1","0.1291381"
"1",","
"1","0.1158726"
"1",","
"1","0.2376818"
"1",","
"1","0.5429983"
"1",","
"1","0.08275619"
"1",","
"1","0.1291381"
"1",","
"1","0.1158726"
"1",","
"1","0.2376818"
"1",","
"1","0.5429983"
"1",","
"1","0.08275619"
"1",","
"1","0.1291381"
"1",","
"1","0.1158726"
"1","
"
"1","""17"","
"1","0.3294885"
"1",","
"1","0.6347731"
"1",","
"1","0.3364754"
"1",","
"1","0.8617631"
"1",","
"1","0.5037606"
"1",","
"1","0.3294885"
"1",","
"1","0.6347731"
"1",","
"1","0.3364754"
"1",","
"1","0.8617631"
"1",","
"1","0.5037606"
"1",","
"1","0.3294885"
"1",","
"1","0.6347731"
"1",","
"1","0.3364754"
"1",","
"1","0.8617631"
"1",","
"1","0.5037606"
"1",","
"1","0.3294885"
"1",","
"1","0.6347731"
"1",","
"1","0.3364754"
"1",","
"1","0.8617631"
"1",","
"1","0.5037606"
"1","
"
"1","""18"","
"1","0.8340638"
"1",","
"1","0.2310204"
"1",","
"1","0.4053116"
"1",","
"1","0.3619565"
"1",","
"1","0.381264"
"1",","
"1","0.8340638"
"1",","
"1","0.2310204"
"1",","
"1","0.4053116"
"1",","
"1","0.3619565"
"1",","
"1","0.381264"
"1",","
"1","0.8340638"
"1",","
"1","0.2310204"
"1",","
"1","0.4053116"
"1",","
"1","0.3619565"
"1",","
"1","0.381264"
"1",","
"1","0.8340638"
"1",","
"1","0.2310204"
"1",","
"1","0.4053116"
"1",","
"1","0.3619565"
"1",","
"1","0.381264"
"1","
"
"1","""19"","
"1","0.1608053"
"1",","
"1","0.7375281"
"1",","
"1","0.00364605"
"1",","
"1","0.2092999"
"1",","
"1","0.4645093"
"1",","
"1","0.1608053"
"1",","
"1","0.7375281"
"1",","
"1","0.00364605"
"1",","
"1","0.2092999"
"1",","
"1","0.4645093"
"1",","
"1","0.1608053"
"1",","
"1","0.7375281"
"1",","
"1","0.00364605"
"1",","
"1","0.2092999"
"1",","
"1","0.4645093"
"1",","
"1","0.1608053"
"1",","
"1","0.7375281"
"1",","
"1","0.00364605"
"1",","
"1","0.2092999"
"1",","
"1","0.4645093"
"1","
"
"1","""20"","
"1","0.4183959"
"1",","
"1","0.2116204"
"1",","
"1","0.1407997"
"1",","
"1","0.2792014"
"1",","
"1","0.2550959"
"1",","
"1","0.4183959"
"1",","
"1","0.2116204"
"1",","
"1","0.1407997"
"1",","
"1","0.2792014"
"1",","
"1","0.2550959"
"1",","
"1","0.4183959"
"1",","
"1","0.2116204"
"1",","
"1","0.1407997"
"1",","
"1","0.2792014"
"1",","
"1","0.2550959"
"1",","
"1","0.4183959"
"1",","
"1","0.2116204"
"1",","
"1","0.1407997"
"1",","
"1","0.2792014"
"1",","
"1","0.2550959"
"1","
"
